Loan ID,Borrower ID,Borrower Name,Gender,Borrower Age,Marital Status,Borrower Address,Borrower Email,Borrower Phone Number,Loan Amount,Loan Type,Interest Rate,Loan Term,Loan Status,Credit Score,Income,Employment Status,Loan Origination Date,Loan Paid Date
201,2588,Gregory Brown,Female,40,Not Married,"040 Richards Islands
North Susan, MP 38983",gregory.brown@yapi.com,4148864189,32421.54,Auto Loan,6.37,3 years,Paid Off,759,70104,Employed,5/7/2020,9/7/2023 0:00
848,2952,Roy Sutton,Male,48,Not Married,"1241 David Groves Suite 110
New Jason, ID 97318",roy.sutton@yapi.com,455.280.3122x0323,11028.67,Personal Loan,7.27,4 years,Paid Off,627,63826,Employed,2/9/2020,3/9/2024 0:00
143,2529,Jason Nguyen,Male,33,Married,"0636 Jones Underpass Suite 808
Davidfurt, MA 25806",jason.nguyen@yapi.com,001-293-263-2061x72538,50700.56,Mortgage,2.39,2 years,Paid Off,644,54588,Employed,1/16/2021,2/16/2023 0:00
1204,3572,Jessica Reyes,Male,44,Married,"739 Gina Flats
Taylorfurt, NH 43204",jessica.reyes@yapi.com,+1-890-676-5518x131,21787.34,Personal Loan,4.08,3 years,In Arrears,792,25558,Employed,9/6/2021, 
545,2860,Sean Brown,Male,54,Not Married,"698 Jennifer Extensions
Teresamouth, NH 98990",sean.brown@yapi.com,(612)586-4157x87004,34711.59,Mortgage,3.11,4 years,Paid Off,777,35888,Self-Employed,4/11/2021,8/11/2025 0:00
928,2278,David Wheeler,Male,29,Not Married,"0462 Ward Radial Suite 329
Lake Stephanieberg, GA 45366",david.wheeler@yapi.com,+1-402-612-9435x4015,40748.73,Personal Loan,2.95,3 years,Defaulted,661,49236,Employed,8/5/2021, 
506,3155,Charles Ramirez,Male,37,Married,"2778 Sutton Trail Apt. 600
Williamsonmouth, HI 60027",charles.ramirez@yapi.com,4527928604,22224.93,Commercial Loan,4.8,1 years,Paid Off,688,51567,Self-Employed,8/3/2021,7/3/2023 0:00
952,3646,Jonathan Byrd,Male,49,Married,"407 Walsh Views
Lake Jennifer, MN 88417",jonathan.byrd@yapi.com,668-931-9392x2724,13668.33,Personal Loan,2.14,2 years,Paid Off,526,19149,Unemployed,7/2/2020,2/2/2023 0:00
767,2306,Lisa Vasquez,Male,50,Married,"1826 Samantha Plaza
North Davidchester, MT 85758",lisa.vasquez@yapi.com,+1-413-384-4800x14090,28366.27,Personal Loan,2.22,4 years,Paid Off,695,60607,Self-Employed,12/14/2020,6/14/2025 0:00
1187,3095,Kelsey Howe,Female,46,Married,"6715 Gabriella Trail Apt. 582
Dicksonmouth, GU 92325",kelsey.howe@yapi.com,+1-462-236-4152x779,8960.3,Auto Loan,8.18,1 years,Defaulted,824,61667,Employed,1/3/2021, 
189,2377,Shawn Myers,Male,45,Married,"2919 Torres Creek
North Kevin, AS 09406",shawn.myers@yapi.com,503.598.0694,24312.88,Mortgage,2.58,4 years,Paid Off,774,39610,Self-Employed,5/12/2019,2/12/2024 0:00
810,1884,Robert Mcdaniel,Male,44,Married,"9500 Amanda Summit
Annabury, AS 61232",robert.mcdaniel@yapi.com,-6472,8366.33,Mortgage,6.55,2 years,In Arrears,705,59057,Employed,7/15/2019, 
611,2629,Laura Burns,Male,44,Married,"895 Stephen Rue Suite 450
South Carolineside, SD 95727",laura.burns@yapi.com,324-263-9444,16431.97,Auto Loan,8.23,2 years,Paid Off,704,78475,Self-Employed,11/19/2020,4/19/2023 0:00
362,1859,Charles Hart,Male,39,Married,"6674 Laurie Rapid
Port Michaelburgh, HI 30813",charles.hart@yapi.com,001-891-436-3558x02060,41078.42,Auto Loan,9.4,1 years,In Arrears,779,75809,Employed,8/13/2020, 
1309,3869,Raymond Anderson,Female,44,Married,"70976 Graves Harbor
New Ashley, LA 19919",raymond.anderson@yapi.com,787.825.6372x5924,16246.49,Commercial Loan,6.99,1 years,In Arrears,663,27510,Self-Employed,3/4/2020, 
744,2494,Vanessa Johnson,Male,28,Married,"6453 King View Suite 807
Mcdonaldland, MN 21445",vanessa.johnson@yapi.com,001-625-307-1378x03236,15663.05,Commercial Loan,3.88,4 years,Paid Off,691,35865,Employed,6/12/2019,1/12/2024 0:00
1040,2930,David Thompson,Female,48,Not Married,"94464 Nguyen Forge Suite 747
Port Jeanneborough, MH 78350",david.thompson@yapi.com,001-718-242-8383,12107.21,Commercial Loan,9.47,1 years,Defaulted,813,35390,Employed,6/19/2021, 
128,2865,Sarah Bennett,Female,30,Married,"548 Kimberly Ports Apt. 069
Lake Stacey, AR 08284",sarah.bennett@yapi.com,-10398,19339.03,Mortgage,3.27,5 years,Paid Off,626,65520,Self-Employed,7/6/2021,7/6/2026 0:00
665,1696,Andrew Martin,Male,35,Married,"66398 Werner Ville
New Wandafurt, NC 65777",andrew.martin@yapi.com,689.716.6181,38471.16,Personal Loan,5.03,3 years,In Arrears,650,46949,Self-Employed,2/11/2020, 
601,2152,Anthony Gutierrez,Female,28,Not Married,"Unit 2255 Box 9158
DPO AE 08900",anthony.gutierrez@yapi.com,+1-984-782-9852x489,8516.3,Personal Loan,8.89,1 years,Paid Off,791,36713,Employed,1/23/2019,7/23/2020 0:00
1169,1868,Joseph Odom,Female,52,Married,"52629 Joshua Parks Suite 243
North Kimberly, AS 98167",joseph.odom@yapi.com,(856)500-4802x3869,25092.34,Mortgage,9.9,2 years,Defaulted,791,75918,Employed,7/3/2020, 
832,2357,Matthew Williams,Male,28,Married,"30646 Mccoy Walks
Andrewville, ME 21281",matthew.williams@yapi.com,(342)602-7639,1081.15,Commercial Loan,7.01,1 years,In Arrears,708,46573,Self-Employed,8/18/2021, 
1250,1881,Eric Duncan,Male,45,Not Married,"48533 Brooke Estate Suite 800
Travisborough, PW 71196",eric.duncan@yapi.com,557.537.7555x3363,10216.58,Commercial Loan,8.75,4 years,Paid Off,563,11011,Unemployed,9/17/2019,9/17/2023 0:00
20,2672,Edwin Martinez,Male,41,Married,"241 Michelle Lakes Apt. 342
Nancyton, MH 84637",edwin.martinez@yapi.com,+1-738-658-9233x422,46145.6,Personal Loan,3.97,3 years,Paid Off,674,54114,Self-Employed,8/8/2019,12/8/2022 0:00
429,2806,John Burgess,Male,45,Not Married,"0296 Jeremy Port
Lake Adamhaven, CO 57845",john.burgess@yapi.com,001-259-762-8007x286,51512.47,Commercial Loan,3,2 years,In Arrears,727,56958,Self-Employed,1/28/2019, 
863,2122,Christina Sanders,Male,54,Married,"2271 Daniel View Apt. 149
Jerryshire, MT 60086",christina.sanders@yapi.com,(520)816-2981,21449.16,Commercial Loan,9.69,2 years,Paid Off,800,42441,Employed,12/6/2019,6/6/2022 0:00
206,3544,Kaitlyn Johnson,Male,53,Married,"3247 Tamara Spring
Howehaven, ID 72530",kaitlyn.johnson@yapi.com,-9004,9843.24,Commercial Loan,8.34,2 years,Paid Off,576,15746,Unemployed,9/29/2018,2/28/2021 0:00
1019,2283,Tara Carter,Male,29,Not Married,"00358 Rodney Square Suite 840
Chavezport, NE 90476",tara.carter@yapi.com,427.322.0954,24231.82,Personal Loan,8.83,1 years,Paid Off,683,47932,Employed,5/17/2021,1/17/2023 0:00
681,2197,Elizabeth Ramos,Male,53,Not Married,"181 Casey Village Suite 950
Jamesfort, KY 29925",elizabeth.ramos@yapi.com,+1-283-336-4553x5863,40641.38,Mortgage,5.38,1 years,Paid Off,642,57782,Self-Employed,3/23/2020,4/23/2021 0:00
204,3082,Jeremy Barton,Female,40,Married,"89495 Hernandez Shore Apt. 007
South Jasontown, DE 74285",jeremy.barton@yapi.com,+1-718-779-3935x12092,12426.6,Commercial Loan,9.4,1 years,In Arrears,562,12971,Unemployed,3/4/2019, 
946,3644,Christopher Carrillo,Male,46,Not Married,"USCGC Thompson
FPO AE 62447",christopher.carrillo@yapi.com,380-768-8928,69432.09,Auto Loan,5.25,1 years,Paid Off,760,70303,Employed,5/7/2019,6/7/2020 0:00
563,3844,Marilyn Johnson,Male,40,Married,"92116 Davis Ports
West Jamesfort, PA 95669",marilyn.johnson@yapi.com,387.394.5689,43424.65,Mortgage,4.76,4 years,Paid Off,750,46506,Employed,4/29/2020,4/29/2024 0:00
210,3140,Donald Williams,Male,42,Married,"PSC 5193, Box 0537
APO AA 60249",donald.williams@yapi.com,+1-831-449-2107x0699,31549.25,Mortgage,8.05,3 years,In Arrears,760,71060,Employed,7/23/2019, 
1426,3926,Robert Murillo,Male,38,Not Married,"60867 Sharon Islands
North Joseph, AS 14869",robert.murillo@yapi.com,-7756,18788.91,Mortgage,6.9,3 years,Defaulted,760,52029,Employed,5/3/2019, 
788,2873,Kristopher Pace,Female,39,Married,"Unit 9510 Box 2295
DPO AP 97778",kristopher.pace@yapi.com,+1-576-503-0568x1528,17349.58,Mortgage,5.61,1 years,Paid Off,637,57323,Self-Employed,7/17/2020,11/17/2021 0:00
173,2308,Michelle White,Male,28,Married,"61221 Daniel Circle
Lake Douglas, NM 42498",michelle.white@yapi.com,778.374.9111x6931,67244.43,Commercial Loan,6.73,1 years,Defaulted,670,67551,Self-Employed,2/11/2019, 
668,2181,Mariah Little,Male,53,Not Married,"00454 Megan Flats
New Karina, CT 09793",mariah.little@yapi.com,868.936.0415,14013.27,Mortgage,8.34,2 years,In Arrears,724,74982,Employed,9/25/2020, 
1057,2912,Luis Henry,Male,42,Married,"984 Williams Plaza
Lake John, NY 97474",luis.henry@yapi.com,910.326.1689x74813,26704.4,Mortgage,4.25,3 years,Paid Off,608,36125,Self-Employed,1/12/2021,12/12/2024 0:00
94,2927,Brian Shepherd,Male,47,Not Married,"65257 Jackson Street Suite 389
Lake Cheryl, VA 62094",brian.shepherd@yapi.com,239.601.4872,9110.41,Personal Loan,4.84,4 years,Paid Off,753,45478,Self-Employed,3/19/2020,6/19/2024 0:00
1188,3769,Brandon Gonzalez,Male,48,Married,"3194 Wallace Branch
West Cynthia, HI 07382",brandon.gonzalez@yapi.com,+1-428-331-4042x003,24035.46,Personal Loan,5.41,4 years,Defaulted,622,47206,Employed,1/11/2019, 
1174,1892,Lance Nolan,Female,37,Not Married,"94698 Hendricks Throughway Apt. 299
Tracyfort, UT 71297",lance.nolan@yapi.com,2009358104,27720.23,Commercial Loan,4.8,4 years,Paid Off,789,52299,Self-Employed,9/26/2018,11/26/2022 0:00
250,1626,Andrea Henry,Male,52,Married,"13907 Martin Squares Apt. 155
Villaborough, OR 21990",andrea.henry@yapi.com,411-685-7388,42466.2,Mortgage,3.28,3 years,Paid Off,786,78318,Employed,4/15/2019,6/15/2022 0:00
574,3914,Jason Cruz,Female,36,Married,"2832 Edwards Lakes Suite 286
South John, MI 71309",jason.cruz@yapi.com,846-785-5499,49282.19,Mortgage,2.07,4 years,Paid Off,843,62932,Employed,4/28/2020,10/28/2024 0:00
252,3572,Matthew Frazier,Male,50,Married,"5142 Carrie Walk
West Judithburgh, MN 03696",matthew.frazier@yapi.com,466-257-9305,15977.87,Commercial Loan,7.07,4 years,Paid Off,625,62334,Employed,12/23/2019,10/23/2024 0:00
1258,1938,Amber Wright,Male,40,Married,"47094 Rodriguez Fork
Butlerfort, PA 41017",amber.wright@yapi.com,(260)239-9986,31452.87,Personal Loan,3.7,1 years,Paid Off,820,78665,Employed,8/13/2019,7/13/2021 0:00
106,2326,Darrell Reyes,Male,32,Not Married,"40786 Christopher Throughway
Nelsonfort, AL 74029",darrell.reyes@yapi.com,+1-650-394-8593x3538,39926.11,Mortgage,6.15,4 years,Paid Off,833,71798,Employed,11/17/2018,7/17/2023 0:00
889,2083,Sarah Wheeler,Female,47,Married,"08788 Wu Point Apt. 269
Port Claireton, WA 39092",sarah.wheeler@yapi.com,513.941.9004x391,9434.1,Auto Loan,7.83,3 years,Paid Off,613,74285,Employed,9/4/2021,8/4/2025 0:00
1254,1630,Justin Scott,Male,30,Married,"758 Carlos Flats
Vangton, OH 38049",justin.scott@yapi.com,(652)605-5241,24110.16,Commercial Loan,7.67,3 years,Paid Off,692,62481,Employed,3/3/2020,11/3/2023 0:00
734,2358,Matthew Weber,Female,38,Not Married,"5822 Holmes Union
Jamesshire, NJ 03478",matthew.weber@yapi.com,2643113817,11670.9,Personal Loan,9.79,2 years,Paid Off,783,28991,Employed,3/16/2021,1/16/2024 0:00
1436,3779,Lauren Burke,Male,35,Married,"443 Brooks Valley
Christopherland, MS 49474",lauren.burke@yapi.com,251.554.6860x2553,45565.25,Personal Loan,3.69,5 years,Paid Off,666,62599,Employed,2/12/2020,2/12/2025 0:00
115,1608,Patricia Stanton,Male,53,Married,"37828 Mark Viaduct Suite 457
Port Bonnie, FM 64634",patricia.stanton@yapi.com,6269162932,26271.5,Auto Loan,3.01,3 years,In Arrears,645,55569,Employed,10/20/2018, 
294,3595,Joshua Cox,Male,54,Married,"0477 Ferguson Cove
West Donnafort, TX 19361",joshua.cox@yapi.com,(487)402-3691,12816.15,Personal Loan,5.09,2 years,In Arrears,810,52750,Employed,1/27/2020, 
440,3783,Omar Perez,Male,29,Married,"707 Allison Pine
Lake Zachary, GA 13002",omar.perez@yapi.com,-10494,16338.52,Mortgage,9.64,4 years,Paid Off,614,49920,Self-Employed,9/6/2020,10/6/2024 0:00
570,3786,John Rodriguez,Male,34,Not Married,"83200 Gomez Ferry
Rachelchester, MN 58853",john.rodriguez@yapi.com,3184485366,44893.06,Mortgage,3.63,3 years,Paid Off,707,46639,Self-Employed,5/15/2019,2/15/2023 0:00
444,2296,Keith Stewart,Female,48,Not Married,"50431 Smith Meadow Suite 194
Eatonchester, HI 52373",keith.stewart@yapi.com,(477)612-2497,44126.59,Auto Loan,5.33,3 years,Paid Off,793,68617,Employed,7/29/2020,10/29/2023 0:00
1447,3190,Sharon Alvarez,Female,55,Married,"USNS Golden
FPO AP 25539",sharon.alvarez@yapi.com,(744)631-2150x7753,1877.41,Auto Loan,6.86,2 years,Defaulted,335,8450,Unemployed,12/18/2019, 
216,1967,Michelle Atkins,Male,48,Married,"9010 Regina Overpass
Cohenchester, VT 48745",michelle.atkins@yapi.com,(953)811-7257x721,42709.4,Mortgage,7.52,3 years,In Arrears,710,50269,Employed,11/27/2019, 
1007,2709,Jennifer Oconnor,Male,31,Married,"82610 Lisa Mall
South Amanda, MI 93781",jennifer.oconnor@yapi.com,+1-994-801-5091x4289,4026.78,Personal Loan,3.58,1 years,In Arrears,343,12176,Unemployed,5/26/2021, 
1178,2111,Brian Nelson,Male,50,Married,"40137 Smith Rue
Booneton, CA 04847",brian.nelson@yapi.com,(461)351-7818x9196,2074.23,Personal Loan,2.53,2 years,In Arrears,619,33008,Employed,8/26/2020, 
1263,2682,Linda Ortiz,Female,30,Married,"629 Daniel Park Suite 583
Lake Alan, GU 67553",linda.ortiz@yapi.com,7677402026,40675.4,Auto Loan,6.96,2 years,In Arrears,774,41519,Employed,10/25/2019, 
1442,2594,Dominic Sharp,Male,35,Married,"4684 Rios Shoals Apt. 481
South Kenneth, IA 59180",dominic.sharp@yapi.com,+1-901-518-0988x9564,1816.52,Personal Loan,4.49,4 years,Paid Off,491,12220,Unemployed,12/16/2019,3/16/2024 0:00
1065,2373,Amanda Hernandez,Male,39,Married,"6868 Clark Loaf
Adamville, PA 94703",amanda.hernandez@yapi.com,(992)550-6126,11761.53,Personal Loan,9.81,1 years,Defaulted,604,29651,Employed,2/13/2020, 
75,2166,Richard Carter,Female,30,Not Married,"PSC 1349, Box 4184
APO AE 79250",richard.carter@yapi.com,001-701-496-7700x70117,42218.77,Commercial Loan,3.9,2 years,Paid Off,619,57214,Employed,4/8/2019,5/8/2021 0:00
283,1830,Christina Gregory,Male,31,Not Married,"4723 Rodriguez Park Apt. 000
Jamesfurt, AR 74727",christina.gregory@yapi.com,801.850.1451,11956.46,Personal Loan,6.2,2 years,Defaulted,798,49047,Self-Employed,6/1/2020, 
984,3428,Jared Contreras,Male,54,Married,"Unit 4316 Box 0835
DPO AE 90722",jared.contreras@yapi.com,001-563-584-8398x99340,26722.32,Mortgage,2.52,2 years,Paid Off,770,75221,Self-Employed,12/2/2019,11/2/2022 0:00
208,3202,James Sellers,Male,30,Married,"8222 Nguyen Park
Lake Christopher, GU 54996",james.sellers@yapi.com,4688319381,40556.48,Mortgage,7.74,1 years,In Arrears,615,50868,Self-Employed,8/11/2020, 
728,2609,Mrs. Amy Goodman,Male,45,Not Married,"645 Larson Run Suite 504
Lisahaven, WV 62720",mrs..amy.goodman@yapi.com,460-422-0175x1382,4041.3,Personal Loan,3,1 years,Paid Off,547,19655,Unemployed,1/25/2019,10/25/2020 0:00
541,3475,Ashley Hernandez,Male,53,Not Married,"94207 Anthony Falls
East Christine, OH 22967",ashley.hernandez@yapi.com,+1-621-443-3037x0248,9113.98,Commercial Loan,7.73,4 years,Paid Off,757,42006,Employed,6/4/2019,11/4/2023 0:00
1208,1859,Rose Smith,Female,48,Not Married,"Unit 4214 Box 1723
DPO AP 93367",rose.smith@yapi.com,568-299-5852x8087,26007.7,Mortgage,5.68,1 years,Paid Off,694,76386,Employed,9/1/2020,9/1/2021 0:00
761,3334,Logan Sullivan,Male,31,Not Married,"6951 Espinoza Canyon
Clarkeberg, MN 06794",logan.sullivan@yapi.com,6464702717,10288.65,Commercial Loan,2.22,3 years,Paid Off,823,26604,Self-Employed,8/11/2019,4/11/2023 0:00
604,3495,Brooke Morrow,Male,44,Married,"8989 Stephanie Falls Suite 415
Murphyton, MT 13981",brooke.morrow@yapi.com,+1-565-905-4917x0761,4615.41,Commercial Loan,3.18,3 years,Defaulted,452,12626,Unemployed,6/12/2020, 
996,3743,Kyle Bryant,Male,43,Married,"50812 Jamie Drives
North Williamburgh, NV 01110",kyle.bryant@yapi.com,551-968-6674x57818,12040.66,Auto Loan,5.08,3 years,Defaulted,668,40384,Employed,11/9/2020, 
100,2868,Richard Knox,Male,36,Married,"9714 David Neck
Lake Kimberly, NH 84717",richard.knox@yapi.com,+1-816-906-3755x00898,71497.81,Commercial Loan,7.64,5 years,Defaulted,691,79503,Self-Employed,11/15/2020, 
196,2117,Tina Fox DDS,Male,44,Married,"64916 Daniel Plains Apt. 121
Jillport, AZ 27348",tina.fox.dds@yapi.com,645-988-9187,27171.76,Auto Loan,9.64,1 years,In Arrears,732,64217,Employed,3/1/2019, 
1457,2836,Johnny Hunter,Male,30,Married,"20052 Joshua Rest
Gilbertmouth, GA 45056",johnny.hunter@yapi.com,001-222-742-9551x52335,67670.66,Mortgage,7.21,1 years,In Arrears,777,71919,Self-Employed,12/20/2018, 
509,2108,Andrea Shea,Male,50,Married,"PSC 9384, Box 1290
APO AP 37983",andrea.shea@yapi.com,595-845-1837,61146.33,Personal Loan,7.24,4 years,Paid Off,820,77370,Employed,4/1/2019,1/1/2024 0:00
111,3825,Joshua Buckley,Female,30,Married,"13202 Black Estate Suite 121
Morrisonhaven, WV 97493",joshua.buckley@yapi.com,+1-294-792-4513x5537,48195.88,Auto Loan,7.02,2 years,In Arrears,660,57179,Self-Employed,4/15/2021, 
1001,1713,Jackson Ryan,Male,39,Married,"8209 Seth Forest Suite 199
North Tammy, VI 54487",jackson.ryan@yapi.com,241.626.3703x1602,5524,Personal Loan,8.96,1 years,Defaulted,308,8227,Unemployed,3/4/2020, 
1185,2850,Heather Hooper,Female,55,Not Married,"17886 April Expressway
Armstrongport, NH 02472",heather.hooper@yapi.com,754-999-9236,8825.7,Auto Loan,4.21,3 years,In Arrears,425,14863,Unemployed,6/19/2019, 
655,1799,Edward Watkins,Male,50,Not Married,"479 Eaton Wall Apt. 957
Sheilafort, AS 27905",edward.watkins@yapi.com,808-569-8824x922,5673.31,Commercial Loan,3.45,4 years,In Arrears,480,9089,Unemployed,8/16/2021, 
1358,1974,Cristina Harper,Female,52,Married,"778 Pope Circles
Rubenfurt, WV 35454",cristina.harper@yapi.com,334.783.3791x0440,33698.35,Mortgage,5.85,1 years,In Arrears,603,56238,Employed,4/27/2020, 
330,2335,Edward Reyes,Male,38,Married,"922 Patterson Estates
South Mirandaport, ME 56259",edward.reyes@yapi.com,646.449.4540,22274.78,Personal Loan,3.13,5 years,In Arrears,744,59661,Employed,9/24/2018, 
197,2354,Natasha Medina,Female,31,Married,"1329 Meyer Springs
Mullinsberg, TN 81154",natasha.medina@yapi.com,(220)854-8923,51340.31,Commercial Loan,9.01,3 years,In Arrears,679,51484,Employed,9/27/2020, 
1167,3347,Luis Moore,Male,47,Married,"362 Houston Loop Suite 228
Fisherfurt, MH 99479",luis.moore@yapi.com,549-814-3418,9556.65,Commercial Loan,5.23,4 years,Defaulted,474,14174,Unemployed,4/4/2020, 
753,1747,Andrew Brewer,Male,39,Married,"65828 Samantha Rest
East Justin, DE 75914",andrew.brewer@yapi.com,912-775-9735,5116.67,Auto Loan,3.09,3 years,Paid Off,412,15586,Unemployed,10/20/2019,8/20/2023 0:00
457,3597,Mrs. Kimberly Burns,Male,32,Married,"131 Andrew Valleys
Lauraburgh, AS 94841",mrs..kimberly.burns@yapi.com,+1-606-439-7786x714,39780.16,Mortgage,5.8,2 years,Paid Off,652,68930,Employed,6/11/2021,2/11/2024 0:00
1447,3304,Dylan Thomas,Female,40,Not Married,"993 Palmer Fords
Port Jodiville, MT 11058",dylan.thomas@yapi.com,+1-248-828-5357x0498,1442.13,Mortgage,4.75,4 years,Paid Off,845,31443,Employed,9/25/2018,9/25/2022 0:00
856,1633,William Ramsey,Male,33,Married,"93068 Joseph Ville Suite 587
East Douglas, PW 64611",william.ramsey@yapi.com,(857)435-9162x92951,35347.86,Personal Loan,7.68,4 years,Paid Off,793,56003,Employed,3/29/2020,6/29/2024 0:00
954,1756,Michelle Rodgers,Male,49,Not Married,"16911 David Green
New Michael, UT 13061",michelle.rodgers@yapi.com,667-570-2102x8381,46826.62,Mortgage,2.3,2 years,In Arrears,605,78699,Employed,12/20/2020, 
907,3491,Shannon Cross,Male,37,Married,"9704 Robert Underpass Apt. 910
Chambersstad, NY 23913",shannon.cross@yapi.com,(654)919-7683x7882,71481.86,Commercial Loan,6.6,3 years,Paid Off,647,72963,Self-Employed,6/14/2020,2/14/2024 0:00
415,2870,Rebecca Parker,Male,49,Married,"9478 Derek Fall
Jacksonbury, ME 21941",rebecca.parker@yapi.com,(761)749-8163,15804.94,Commercial Loan,9.79,4 years,Paid Off,448,16376,Unemployed,10/1/2020,4/1/2025 0:00
1425,3026,Steven Jordan,Male,49,Married,"328 Robert Rapid
Rosehaven, NJ 36284",steven.jordan@yapi.com,001-418-767-8603x40270,11966.44,Commercial Loan,9.04,3 years,Paid Off,516,12658,Unemployed,4/26/2020,12/26/2023 0:00
1043,2679,Molly Jordan,Male,47,Married,"604 Jeremy Isle Suite 790
Lopezberg, IN 85286",molly.jordan@yapi.com,(974)925-9995x97988,23622.08,Commercial Loan,4.43,1 years,In Arrears,733,69967,Self-Employed,3/16/2019, 
851,3766,Joshua Ruiz,Female,31,Married,"552 Bailey Spring Apt. 360
Holderfurt, PA 81563",joshua.ruiz@yapi.com,320-715-6680x29035,44593.63,Auto Loan,9.04,2 years,Paid Off,693,55870,Employed,7/18/2021,2/18/2024 0:00
609,3337,Donna Thompson,Male,28,Married,"15598 Villa Plain Apt. 392
Lozanoton, RI 51541",donna.thompson@yapi.com,+1-301-688-5728x49011,55643.9,Commercial Loan,7.91,4 years,Paid Off,819,58095,Self-Employed,9/27/2019,6/27/2024 0:00
450,2673,Ms. Amy Stone DVM,Female,55,Not Married,"56666 Clark Trail
Nicholasfort, MO 24550",ms..amy.stone.dvm@yapi.com,652-420-1431,20714.46,Auto Loan,4.99,2 years,In Arrears,729,43227,Employed,4/20/2019, 
1185,1658,Eduardo Williamson,Male,28,Married,"242 Wright Estate
Frankhaven, AL 25475",eduardo.williamson@yapi.com,-5713,46938.96,Auto Loan,3.75,1 years,Defaulted,770,55383,Self-Employed,12/29/2018, 
955,2867,John Wood,Male,46,Not Married,"7502 Brian Hollow
North Allen, MS 64354",john.wood@yapi.com,(378)633-1258x097,70843.65,Auto Loan,6.73,1 years,Paid Off,843,78045,Employed,3/30/2021,9/30/2022 0:00
174,2276,Brenda Cummings,Male,47,Married,"1963 Joe Green
South Kristenstad, OK 59907",brenda.cummings@yapi.com,879.821.8258x60474,33253.85,Commercial Loan,4.47,3 years,Paid Off,840,68916,Employed,2/23/2020,7/23/2023 0:00
